Timestamp,Title,Message,Answer,Lon,Lat
2021-01-16T14:33:44.563000,Sidewalks without plowing,"In the place: Haarniskatie, Helsinki is completely completely without plowing on both sides of the street. People have to walk on the motorway, including with strollers. Hopefully, at some point, you should do it, even though you will definitely have enough work elsewhere.",,25.09991641778825,60.2157086501747
2021-01-16T18:05:10.197000,Tankomäenkatu (00950),"Hey,

My feedback applies to the maintenance of Tankomäenkatu (00950) in Mellunkylä.

The sidewalk today on the feedback day Sat 16.1.2021 continues to plow (unpaved spots are very difficult and impossible to travel with, for example, strollers or rollator).
Also a street roadway, hardened snow. The snow plowed is also piled on the sidewalk side to make it even more difficult to go there.

This Tankomäenkatu is influenced by the real Nomansland of the area.
As early as 2019, I have given feedback that the street should provide a similar permanent car transfer request (forbidden parking on a certain day of the week x times a month) as on similar residential streets (eg Puotila side). There is still no transfer call.
Both spring 2019 and 2020, the spring washing was not done, both times I made both written feedback, and I called the people responsible for the area for weeks.
The spring 2019 cleaning was finally done in the first week of June (about 2 months later in other streets in the area), in the spring of 2020 in early May (well over 1 month later than other streets in the area).

The problems of Tankomäenkatu are its incomplete, narrowness and parking on both sides of the street (there is no ban on this, so cars are even left directly in front of our house entrance to the street).
The sidewalks on the side of the even numbers are still waiting for the sidewalk, which was promised to start as early as August-September 2020 (Tankomäenkatu 6 and 8 housing manager Joona Eskola asked the city in late summer). All of the homes on the even numbers have been completed by May 2020.

On behalf of our own housing company and other users of that street, I look forward to the following activities from the area's maintenance:
- Winter maintenance will be improved immediately
- A permanent car transfer call for maintenance is ordered on the street to facilitate maintenance
- Spring cleaning will be handled this spring on time without having to complain several times
- Street construction will start in the spring as soon as the weather permitted

Regards,
","
Thanks for your message, and my apologies for e.g. There has been room for improvement in the quality of winter maintenance. Hopefully the situation in the area is already slightly relieved. We have had to prioritize the plowing trails after an exceptionally high snow, and only one half of the sidewalk has had to be plowed in some places. All possible plowing equipment is in use and we strive to balance the situation as soon as possible.

The streets of Helsinki are always plowed according to the categories of treatment. Unfortunately, when snow has become abundant, it is time to clean up the streets. For more information on treatment classes: https://www.hel.fi/helsinki/kartat-ja-jeta/kadut-ja- traffic planning/katujen-mission/care classifications/care classifications. Tankomäenkatu belongs to the third category of treatment, ie it is last in the prioritization order.

I have been informed of your wishes for maintenance on the area's leadership and for the transfer call to a transport engineer.

",25.12459359645054,60.22527347783853
2021-01-17T08:35:26.667000,Plowing in Vuosaari,"Walking roads from Kallvikinti to Vanttitie and Sea Cards have not plowed. After all, the snow came to an end many days ago. After the previous plowing, you were not even sanded. Another problem is sea cards. Plowing so you don't know where the motorway is and where the sidewalk is. Causes incidents when cars drive on the sidewalk. To the east of the sea card, it would be safer to walk when the cars are parked on that side, but the sidewalk has not been plowed at all.","Hey,

Thank you for your message and apologies for the need for improvement in winter maintenance. Hopefully the situation with regard to winter maintenance is a bit easier today in your area. We have had all the possible plowing equipment in use throughout the weekend to get the roads and fairways in good condition as possible before the snowfall of this week. We are currently focusing on the removal of snow piles from difficult places and the fight against slippery.

",25.129407510032184,60.21514464063803
2021-01-17T11:29:22.954000,Lokitie should be planed from ice as soon as possible,"Lokitie in Rastila, Vuosaari, has frozen as extremely bumpy and dangerous. Lokitie is also a city service line route, but it is difficult to stay on the bench because of the unevenness of the road. In order to avoid the bumps of the road, cars are already around the narrow pedestrian lane. The hardened ice/snow layer should be planed from the road surface as soon as possible.",,25.134743435174716,60.20990667490531
2021-01-17T12:02:53.694000,"Winter maintenance of the streets, Vuosaari","Hey !
Here in Vuosaari, Kallvikintie and Satamasaarentie's light crossing is there
In my opinion, a very poorly managed snow removal for a crosswalk crossing Kallvikintie. On both sides of the street, high snow thresholds have been left,
You have to go over the sidewalk. The situation is not alleviated by the fact that the severe frost has frozen those thresholds, which makes it even more difficult to cross the crosswalk. My 88-year-old dad crashed at that intersection as he crossed those snow barriers. Fortunately, the situation did not happen. Since this is a lively street crossing, I think it would be reasonable to make the road crossing so easy even during the winter !!

Regards,
",,25.13536570120328,60.21210501321182
2021-01-17T14:10:41.385000,Snowstorm blocking the elderly route - Vuosaari,"There is a house of Vahnus in which some people travel with a rollator. The passage is plugged in with snow, prevents access to the mall - shops, pharmacy, health center",,25.14318231167443,60.209502917803604
2021-01-17T14:49:33.339000,Snow,"Has Vuosaari Street Maintenance Equipment been sold?
For many days, no plowed or sanded.
The sidewalks are really life -threatening. Even today
The rescue service took a slipped and lying on the hospital.
The assistant mayor is just thinking about the elections.

Pekka Sauri would have already done the issue with the help of a good Stara staff.

","Thank you for your message. Yes, Vuosaari is still under the care of Stara. Unfortunately, the situation has been problematic in winter care. Work is always done almost 24 hours a day, and we do our best to get the situation in normal winter care conditions. Now the residential streets have been plowed and removed from the snow. In addition, slippery control is constantly being done.

We have passed on your request for winter care in the area.

",25.14571867601164,60.20394438167303
2021-01-17T16:34:32.912000,Trim,Leikosaarenkuja in Vuosaari is in very poor condition. The road has never been plowed or salted this year and traveling by car is almost impossible. This road has also been neglected in previous years and is very poorly managed in winter.,,25.138767412725983,60.201851590610744
2021-01-17T18:10:20.636000,Snow plowing from Lokitie,"Hi, could Vuosaari Lokitie come to plow. It is very lumpy and bumpy. Cars drive on the sidewalk when they can't drive properly on the road. And soon there will be more snow. Big snowmobiles could also come and get if you can. A busy road where there is a bus and a lot of schoolchildren and kindergarten children. Thank you for your good work and for the snowy winter.",,25.134743435174716,60.20990667490531
2021-01-17T19:36:14.948000,Vuosaari plow,"Hey,

There is such a potato field on Koukkusaarentie that the car breaks down when you try to get home, and the Satamasaarentie and Ulappasaarentiek are not in very good shape.
Could they go to care.",,25.139057530129207,60.21501819748163
2021-01-17T20:44:27.590000,Elderly,"Hey,
I am worried about going to the Columbus shopping center. At the Vuosaari road 8 (service houses Cecilia, Olivia and Lucia), after crossing the icy snowstorm, they cannot go to the Columbus pharmacy or shop. Also, Korona is a must. Why was the decisions of Columbus's leaf be closed?
",,25.1436524837298,60.20978962226717
2021-01-17T20:50:08.057000,Tankomäenkatu (00950) in winter maintenance,"Hey,

Yesterday 16.1 I made feedback on the winter maintenance of Tankomäenkatu (and other disadvantages on that street).

Here are some more pictures of the situation (I could no longer add them to my original feedback https://www.hel.fi/helsinki/suupunki-ja-halmo-ja-the- effect/pale/naya-palaute?fid=BS0K693g6pkqr3cuk9))

As shown in the pictures, there is room for improvement .. much.
I understand, of course, that there was a lot of snow at once, but when writing feedback, it has been five days for the snow (and, for the sake of comparison, Mellunkylä/Mellunmäki on the other side of the Itäväylä had already been plowed by 90% of light traffic routes by Saturday).
However, there is only one sidewalk on Tankomäenkatu, which is extended by all residents of the street along the Itäväylä bus, work, school, kindergarten, shop.

Improve this and future winters, hoping for,
","Hey,

Thank you for your message. I have directed your feedback to the area's work management.",25.12459359645054,60.22527347783853
2021-01-18T07:21:46.176000,Plowing of the red stone,"Hey

My feedback applies to Punakiventie in Vuosaari. I understand that last week the snowstorm caused a hurry to plow. The Punakiventie has still not been plowed and now the snow has been pressed into a hard very uneven layer on the road surface. Overcoming a car coming up is sometimes dangerous when the street area has narrowed and it is impossible to drive directly on an uneven surface.","Hey,

Thanks for your message and hopefully the situation in the area has already made it easier. Since last week, we have had all possible plowing equipment in use. The situation is still challenging on many residential streets and light traffic routes. I have directed your feedback to the area's management.

Here you can read more about winter maintenance and treatment classifications in the Helsinki area: https://www.hel.fi/helsinki/kartat-ja-ja- traffic/kadut-ja- traffic planning/katuen--",25.14376466278001,60.21069601591707
2021-01-18T07:27:02.930000,The fence's frame broken,"Hey,
On Turten 14.1.2021, in the evening around 8pm and 9pm, Stara's own big plow car and truck drove off the snow from the corner of the Rautajatie and Humikkalantie, where it had plowed it in the previous days.

During the snow off, the frame of our fence broke (not the first time) when the large snow mass was pressed forward.
Saturday 16.1. The external contractor continued to plow the streets. He also noticed that the fence had been broken and took a photo of it.

Here's a picture of the fence: There are also additional pictures I can send.

In the spring, the city must repair the fence to its original condition and color: no miracle ""board tunes"" and something that happens now.
We can also repair the fence against the compensation itself. The fence has been renewed for three years.
","
Thank you for your message and apologies for your fence to be damaged as a result of winter care. I have put information forward to the work management that should be directly contacted with you in the spring to mediate the damage.

Very nice early week!",25.09270164968009,60.22874612883208
2021-01-18T09:35:01.369000,Next to the kindergarten disabled p ...,The disabled P-site next to the kindergarten was hoped to plow.,,25.140053257014372,60.22009721918937
2021-01-18T10:10:01.586000,Rajapaadenraitti is a walk ...,The Rajapaadenraitti is on the walking track has a very large Valli for the service house that should be opened urgently. People go on a rollator. Could you get help urgently.,,25.142877156690275,60.209835336543144
2021-01-18T10:48:22.948000,The plow of the dragon path,"Hey!
In Vuosaari, the dragon path has not been plowed at the side of the Satamasaarentie. The Dragon Path is a playground for the Dragon Park service road and it takes about small schoolchildren as well as mothers and children with its stroller.","Hey,

Thanks for your message and hopefully the situation in the area has already made it easier. Since last week, we have had all possible plowing equipment in use. The situation is still challenging on many residential streets and light traffic routes.

Here you can read more about winter maintenance and treatment classifications in the Helsinki area: https://www.hel.fi/helsinki/kartat-ja-ja- traffic/kadut-ja- traffic planning/katuen--",25.138558230484037,60.212110692788706
2021-01-18T12:25:24.558000,Voikukutie without plowing.,"I know last week has been busy with snow work. But on Voikukutie in Itäkeskus, no plow has been seen. At the end of the road is both service houses and a kindergarten.",,25.08752360964993,60.20886020914779
2021-01-18T13:02:33.647000,Unpaved road section,"Why not plow Ulappasaarentie and Satamasaarentie in Vuosaari. The snowstorm has paused 5 days ago.
This same problem is repeated year after year. Now only a road bear can plow.",,25.13755974911148,60.210567963888785
2021-01-18T13:05:01.356000,Nupikuja is very bad ...,"The nipples are very bad in good condition, snow and ice thick layer. There is still a slope and there are pedestrians and cars slipping there.",,25.123429218029642,60.232329205703024
2021-01-18T13:55:26.592000,snow work,"Hey! ! 8.01.21 Why the walkway between the Big Villasaarentie turning point and the S-market has not been plowed, the distance is about 10m. It is difficult for us to get to the store badly and in a wheelchair. When the sidewalk is plowed at the same time to help the park.",,25.142328920143843,60.22066922230994
2021-01-18T14:57:27.262000,plow,"Hey,

Can you come to plow Uusillantie, Ojatie and Rekitie. Ko. streets are in shocking condition and troops do not make it easier but
Instead, the opposite. The streets are created in deep grooves and the bottoms of the channel
scratches the street.",,25.112484191165855,60.22998738759038
2021-01-18T15:15:00.562000,"We need sand on the hill, r ...","Needed sand on the hill, heavy machines at work and the machines are not off the hill up",,25.184148375931485,60.210897418574895
2021-01-18T15:17:20.298000,Snow plowing - a car cannot reach the main road at all,"Hi, Koukkusaarentie in Vuosaari is no longer eligible without four -wheel drive. The machines that drive to the construction site today have driven the snow packed into the road and now the ordinary car will no longer get away.",,25.133686945300088,60.216208468892525
2021-01-18T15:20:01.764000,"For Rastilantie, quick news ...",A quick new plow for Rastilantie. Cars don't stay on the road.,,25.131023443372307,60.213258222819
2021-01-18T15:25:00.799000,A quick oar couple is needed ...,"A quick to Airoparintie is needed. I hope you get to plow this street quickly, it has not been plowed at all.",,25.13343085538109,60.21089529507496
2021-01-18T16:01:24.137000,Plowing of the Lokitie,"Hi, I wonder if the plow of Lokitie in Rastila is anyone's responsibility when it feels like no one is handled, even though the road is the main road in the Rastila small house area and there are buses on the road. The road is always in the snowy winters in a terrible condition, that is, a total potato field full of big monts and patches, and the sidewalk does not distinguish from the driveway. Could someone take this road to winter maintenance?",,25.134743435174716,60.20990667490531
2021-01-18T16:07:03.117000,Street in chaos,"Rusthollar Rocks in Hki Chaos, not plowed all the time. Today the sidewalk plowed but driveway was obtained completely into paper, ie cars stuck",,25.091214220961163,60.21299537689361
2021-01-18T16:15:01.257000,Lokitie/Rastilantie Driving,"Hey
Now you have to do something and soon to Lokitie and Rastilantie .. After the snowfall, they are almost unmarked for large ice lins and now that the air has fallen, the snow layer under the cars has started to soften and deceive under the cars to make 15-20 cm deep. Somehow there are sidewalks ..
",,25.134743435174716,60.20990667490531
2021-01-18T16:38:46.091000,Plowing of the red stone,"Hey

I posted a message earlier today, but now the situation really started to dull. Could the Punakivntie finally plowed? Driving to garages is very difficult.","Hey,


Thanks for your message and apologize for the awkward situation. I have directed your feedback to the area's management.",25.143237321062593,60.21384694991725
2021-01-18T18:44:21.493000,The crosswalk in the exchange of Karhulantie and Rusthollarintie,"Hey! Could it be possible to get a slowdown on the crosswalk between Karhulantie and Rusthollarintie? Motorists crawl around the corner is terribly strong and many times I had to stay with the kids under the cars when no drivers pay attention to when they come from Itäväylä! Now, especially as the completion of this more homes and adds to which other families are sure to change and go to school alone, it would be important to get this street even a little safer. There have also been a couple of slowdowns on the rusthollarintie, which soothed the passage so I would be very hopeful that it would be possible for this as well.",,25.104676626132694,60.21507670315761
2021-01-18T18:44:59.159000,Road Alertness Haapsalunkuja Vuosaari,"Haapsalunkuja has not been plowed after snowfall. Today, the alley drove a heavy vehicle, after which there are now deep grooves on the road. The fear is that small cars will soon be caught on the bottom, especially as more snow is coming again. When is the road to plow?",,25.117397381779288,60.19592153030332
2021-01-18T19:31:48.875000,Sea Card Plowing!,"The evening.
Sea cards in Vuosaari and its turning point would urgently need a little plowing. The cars start to get stuck on the driveway and the turning point.",,25.128509946650208,60.21625846107777
2021-01-18T19:32:31.928000,2 -grade driveway plowing Vuosaari,Do you know the condition of Stara's condition that the sea cards and the Merikortitie are a 2 -class driveway and a Class B corridor. How the hell is left out of plow? Today 18.1 ALKP Road cheat and 20cm tracks. Certainly hsl missed the bus there! Now fuck up. There are time to spread the benches but put the first roads to run. Same when the park corridors are still aurami. The planer for the sea cards of the same road and the park are open to the tip of the plow now. T: A jerk plowing in the city !! Ps if the ice stuck ku should leave a career on Stara's roads. So the city gets towing the invoice,,25.129145615633394,60.21735284096284
2021-01-18T19:40:48.698000,Plowing Vuosaari?,"Hi,
Could you go plowing Ulappasaarentie and Satamasaarentie, the cars will be closed on the slope when that city of Helsinki's plow does not seem to hit these roads? Every snow winter has the same thing since 2006 ... so is it time to plow? Ps. to work in the morning",,25.13731441246398,60.21228251846476
2021-01-18T20:40:48.349000,Snow plowing Saarenmaankatu,"Saarenmaankatu (Vuosaari) and Harbonkatu plowing poorly. There was a lot of snow, but it still has to plow wider than one lane. Saarenmaankatu was plowed by winding (which is incredible) and there is only one car on the bipolar road. It is also dangerous for children who walk to school. The road has narrowed too much, go plowing this again and correctly as plowing. The road is really bumpy, you take note that the car's damage should be replaced by the motorist. Also take the snow, presumably when you plow and reduce the snow here you improve safety and reduce work in the future. thank you",,25.12517837079636,60.19880449708598
2021-01-18T21:08:31.495000,Viitakkrununtie plow,"Why the Viitakkrununtie has been completely left out. In the middle of the street, there is a high snowstorm assembled, with the only route for cars on the sidewalk. Many nearby hazards have already occurred. Now, due to snowfall, the sidewalk has become impossible. The car is attached to the bottom and the grooves are deep. Can I finally do something about it?",,25.10893662194244,60.23227906448278
2021-01-18T21:30:44.964000,Lumen plowing on Aurinkolahti Road in Vuosaari,"Why the snow is plowed on the Aurininkolahden Park on the street corridor as a barrier so that the bus stops H 46649 and H 4650 (Ivan Falininkuja) cannot access from the Artist House (Visiting Address Midsummer Ruusunkuja 3) Bus stops with a stroller and rollator. Also, taxis and alarm vehicles do not get to the house directly, but have to go through the backyard, there are stairs. And there could be no repair in this outfit.?",,25.149175070638996,60.202666031674255
2021-01-18T22:04:52.747000,Street Maintenance Rastila,"The roads in the Rastila area are practically unpaved throughout, and at the intersection of Lokitie and Rastilantie, for example, there are such deep grooves in the street that more cars, such as Post's cars, have been stuck at this point. It has been many days since the snow result, couldn't do something about it.",,25.12378175367489,60.21094952584006
2021-01-18T22:07:04.648000,Plowing the Vuosaari Rantakiventie,"The change has become a decent snowy winter again. It's nice, but the snow removal of the streets is badly lagging behind. The beach stone, which is a public transport route (however, class III?), Is in poor condition after the previous storm. Today, Monday 18.1.1.13 had to turn back before its actual turning point because the street is so snowy and bumpy. As the snow plowed on the street has not been transported, cars parked on the street are already in the middle of the street. There are a lot of pedestrians on the street who wander in the midst of snow piles, parked and moving cars. This is downright life -threatening! At the same time, the outdoor road on the beach, the dam, is plowed up to the sand. Why is the beachkiventie in the lowest plowing class, even if there is a public transport route? Does anyone ever check the streets, or do we act rigidly on an excel basis? Nature does not work according to the calendar.",,25.13342220291861,60.22208761163201
2021-01-18T22:37:14.930000,Who is to remove the plow from the walkway?,"Vuosaari has a rather lively walking route from North Vuosaari Colmbus shopping center. The remainder of the route passes through the Rajapaadenra line directly past Vuotalo. Once the sidewalk on the Vuosaarentie Vuotalo side has been plowed, the plowing barn has been left unanswered by the library.
The footpath uses a lot of older people whose route plowing is a dangerous obstacle. Rajapapaadenraitti 3 is a senior house where many elderly people go to a shop or library, relying on the rollator. Cecilia residents of the service house are the same route. Even if you do not use a rollator, the snow barrier is dangerous, especially since temperature variation sometimes causes so -called skulls.

Is it so difficult or expensive to remove the plowing power that this is still forced to be forced to the elderly in the distress. And even a younger pedestrian may fall and offend himself. However, it is a very low cost!",,25.143038498632738,60.20961077772464
2021-01-18T23:31:18.991000,Winter maintenance,"Hey,

I understand that winter has come as a surprise, but the limit is everything. The area marked on the map is completely non -driving. People can't get into their homes or work and cars are constantly stuck.
That point went to plowing last week, but no longer can plowing. Even today, several cars got stuck. The road resembles more potato field. Is there a place nearby where the car would then be parked for the night when you simply can't drive the road due to poor condition. All places in the area are on the reel 4h
",,25.138982492751616,60.205809519254345
2021-01-19T00:39:36.840000,People can't get to work,"Hey,
In Helsinki, the Rukatunturintie road and the streets of the residential area at the end have still not been plowed. Week in snow. The area is Mäkinen, there is a school here and you can no longer move around by car. You can also get here by rescue vehicles. I know I'm in a hurry but you can go bad here if the streets are not plowed soon. Is this area forgotten?",,25.122186459109905,60.233012483204696
2021-01-19T08:07:25.840000,"Lokitie, Helsinki without plowing","The Lokitie is very poorly plowed. Large snowstorms and monts have been left. The bottom of the cars break down. This is incredibly poorly worked. In previous years, cleaning has worked but now .. The street has to be cleaned down to the soles so you have to be a heavier aura. In addition, you could put a parking ban on the street because cars parked on both sides of the street and the bus will not be able to pass safely",,25.125474125837588,60.21015810135205
2021-01-19T08:48:34.564000,Lokitie plowing work,"If Lokitie is part of the city, I would hope that something would be done on the road. The cars are broken when the road is left full of large bumps and large piles of snow. Pregnant itself and certainly childbirth starts prematurely as you try to drive that way by car. I hope the road is being renovated in some way.","Hey,

I apologize for the awkward situation. I have directed your feedback to the area's management. All possible plowing equipment has been in use since last week, but there is still work to be done. Limited resources are intended to prioritize according to traffic volumes.

Here's more information about the exceptional situation:
https://www.hel.fi/uutiset/en/kaupunkiymparisto/lumitöt-jatuvatvatella- Power",25.134128983356337,60.209602134084946
2021-01-19T09:25:00.440000,"Terrible snowboarding, minibus ...","Terrible snowboarding, minibuses and vehicles stuck",,25.128750539568973,60.21781096954356
2021-01-19T09:25:00.828000,Kindergarten's escort traffic ...,Kindergarten's escort traffic stings due to a snow situation. Neighbor roads are already plowed.,,25.14121863217291,60.201615642909516
2021-01-19T09:37:52.152000,"Poorly plowed, now the cars are stuck.","Because last week plowing was done in the Hutila, now the thick layer of snow is getting stuck and the cars are getting stuck. Could the road be plowed and preferably urgently.",,25.12579185350881,60.22719307715057
2021-01-19T09:45:39.781000,Rastilantie and Poijutie need to plow as soon as possible,"Hey,
Rastilantie and Poijutie currently have so much snow that you can't drive an ambulance. This is a security risk and should be treated as soon as possible.","Hey,

I apologize for the awkward situation. I have directed your feedback to the area's management. All possible plowing equipment has been in use since last week, but there is still work to be done. Limited resources are intended to prioritize according to traffic volumes.

Here's more information about the exceptional situation:
https://www.hel.fi/uutiset/en/kaupunkiymparisto/lumitöt-jatuvatvatella- Power",25.126599942725928,60.212131618296254
2021-01-19T10:10:02.003000,K cars get stuck in the roadside ...,The k cars get stuck on the road.,,25.14289156091295,60.213147242092546
2021-01-19T10:12:42.218000,Plowing on small streets,"Havukuja, located in the Kallahti residential area in Vuosaari, has not been plowed at all since the abundance of snow. As a result, the packed snow has frozen hard and dangerously controls cars towards the oncoming or parked cars. The street should be plowed before the next plentiful snowfall so the frozen snow piles will no longer be visible due to a new snow cover. Havukuja uses more than 200 cars daily because it has a parking house and a parking shed and a kindergarten to bring/seek children.",,25.135827906640372,60.20174692840663
2021-01-19T10:21:01.896000,Punakiventie 00980; plow,"Stara's 2 Wille helped when the school's food service car was caught in the snow at Punakiventie 4. We worked for 1 1/2 hours that the freezer car could continue its journey. The snow is 15-20 cm.
",,25.143335560417793,60.21155811828048
2021-01-19T10:26:09.695000,Ramsinranta road maintenance,"In the area, Harbonkatu, Hiidenmaankatu and Saarenmaankatu on the road in deep poles and a lot of stumpy snow, uphill cannot be driven without four -wheel drive off -road. Could you get a good plow and handicap as soon as possible to get here, thank you!",,25.12375817209655,60.19990082973425
2021-01-19T11:03:20.860000,Sea Card Road and Sea Card Plow,"Hi, in Vuosaari Merikorttikuja 6 has a nursing home for the elderly, where you need to have an unobstructed access to ambulances, Heino's wholesale cars, etc. Now, without plowing, soft snow and drunk.
I hope for a quick plow.",,25.130692018134695,60.216094772692955
2021-01-19T11:05:01.296000,Snow pins in the middle of the road ...,"Snow lumps in the middle of the road and the hill is very slimy, cars stuck on the slope. Let's hope for plowing - thank you.",,25.124501290970137,60.21044623050288
2021-01-19T11:21:45.165000,"Aursus Lokitie, Vuosaari","In Vuosaari, Lokitie should soon plow/rumble/snow export. The road is dangerous for pedestrians and motorists. There are schoolchildren on the road to Päiväkoti, the transportation of transportation in the bus !!!! The road is spiritual.",,25.129259944869247,60.209732623120445
2021-01-19T11:25:15.711000,Plowing of the shoreline,"The beachfront road has not been plowed after the snowy roads, as once and now the street is thick covered with a slope to prevent the minibus from getting there.
Plowing thanks!",,25.128906799947316,60.2208534725005
2021-01-19T11:28:16.184000,The street requires urgent plowing,Tankomäenkatu in Helsinki needs a quick plow. The cars get stuck in the bottom when there is such a thick layer of snow on the street.,,25.125553802271096,60.226286790021085
2021-01-19T11:35:00.502000,The cars get stuck in the road ...,"The cars get stuck in the road, plowing.",,25.14331779812788,60.211620965240286
2021-01-19T11:45:43.617000,Snow plowing,"The parking lot has not been plowed for at least a week. Sofa snow for about a dozen cents. In the morning, several cars are stuck. Some of the parking spaces are completely covered with snow. 3 business days have been banging a long time ago. Could you take care of people to get their car parked by evening?","Hey,

I apologize for the awkward situation. I have directed your feedback to the area's management. All possible plowing equipment has been in use since last week, but there is still work to be done. Limited resources are intended to prioritize according to traffic volumes.

Here's more information about the exceptional situation:
https://www.hel.fi/uutiset/en/kaupunkiymparisto/lumitöt-jatuvatvatella- Power",25.144231345229596,60.22250712147952
2021-01-19T11:52:05.066000,"Auraus, Airoparintie Vuosaari","Hey

Airoparintie in Vuosaari has never been plowed after last week's snow, now more snow is coming, and as the weather coins the road, the bottom of the cars is already closed.
The sidewalks are in a condition that walkers have moved to the motorway
I ask for a quick fit with enough heavy equipment (road bear?) To get the street in order",,25.135360782716596,60.21091129077984
2021-01-19T12:02:26.590000,Plowing of the Lokitie,"Hi. Vuosaari Lokitie has now been in really bad shape since the snowfall and the plowing has been very low despite the fact that the snowfall has sometimes paused. The start up to the intersection of Venemestarintie is like driving on an icy potato field. There are hardly any sidewalks and the street has already narrowed so that even if there are no cars in the park on the edges, there is no way to drive two cars side by side. From the intersection of Venemestarintie, the rest of the Lokitie and the adjacent Rastilantie are both in the slope and the snow has accumulated so much that an ordinary passenger car grabs the bottom. In order to prevent the car from being stuck, you need to get uphill in some places and to the most sloping points that can cause hazards for both motorists and pedestrians. Pedestrians and cars have to move the same way, and cars may slide on the poorly treated road, throw or steer the snowmobile towards pedestrians or other cars. There is a school next door and a lot of small children are moving around the area, so it would be important to plow the roads properly to ensure everyone's safety and streamline traffic. The same applies to other adjacent streets.",,25.121872595767964,60.21166932478096
2021-01-19T12:35:02.834000,In Vuosaari Lokitie and Rast ...,"In Vuosaari, Lokitie and Rastilantie are still in poor condition. On these roads, we drive liner traffic and
There is a risk that we will have to leave the routes in question. Last week we didn't report this because we thought
that the situation is so chaotic anyway

Regards
",,25.124032733567056,60.21054539872965
2021-01-19T12:52:08.946000,Snow load near schools near schools,"The snow load on Rusthollarintie, Rusthollarinkuja and Klauvantie are currently so large that it places Puotila elementary school students in life risk. The caregivers now have to leave students in the middle of the street because the sidewalks and the edges of the carriageway are full of snow. Traffic on the street is lively.
Also, cars for employees or residents can no longer fit in the street park.
I ask for a quick removal of snow loads near the school. Now the situation is life -threatening for children.",,25.094059805646932,60.21149450039744
2021-01-19T13:00:37.051000,Naulakalliontie's eastern end of the driving,"Hey! After a week's break, I came home to Naulakalliontie in Mellunmäki and I wasn't getting home. It's about a week of snowstorm, but apparently the eastern end of Naulakallionti has not been plowed at all. The street is uncommon and all cars have to drive along the sidewalk. There are a lot of children on the sidewalk, as there is a Mellunmäki elementary school next door. I understand that the snow chaos is not set immediately, but I should get even smaller streets a week, even as cleaned. It cannot be that residents cannot get into their homes. How would alarm vehicles reach their destination if there was a fire or someone got a disease.",,25.121659402812522,60.23202567739517
2021-01-19T13:07:07.126000,Lumen Plowing -Iroparintie Vuosaari,"Hey!
Airoparintie (Kallvikintie cross -street) is unpaved. The street is like a plow field and now in a condition that it is dangerous to drive by car. On the street, you can break your car's bottom or beak protection because the snow on the street is accumulated in tall freezing lumps.",,25.135360782716596,60.21091129077984
2021-01-19T13:10:02.659000,Plowing in the area of ​​Ro ...,Plowing in the area rollator and stick,,25.14183067579597,60.20973773008705
2021-01-19T13:27:27.045000,The rescue path without plowing for several days,"Hey,

Nukker Ruppuja, 00990 Helsinki (Aurinkolahti) is a rescue road for several large housing associations. There are no rescue vehicles in the yards of the houses, neither ambulance nor the fire brigade. Who is responsible for plowing and why are these rescue paths not plowed?
  ",,25.14759128257025,60.20333198360983
2021-01-19T13:33:50.957000,Airoparintie and Rowing Vuosaari no plows yet,"Hey
In Vuosaari Airoparintie and rowing are not plowed. They have never been plowed when the snow started 12.1 more. Prams cannot travel on the sidewalk and cause dangers. The intersection of these roads is also dangerous because it has a lot of snow and deep monts. For example, the bottom of the car hits the frozen bumps due to non -plowing and the cars are stuck at the soft areas. Aura went to week 1 twice in the morning when the snow had come about 2cm and would not have needed. Now that is not needed. However, here too, the road maintenance fees are paid in the real estate.",,25.133340493172344,60.21085050895283
2021-01-19T13:35:00.533000,Plowing is needed.,Plowing is needed.,,25.132387929928328,60.22958308506127
2021-01-19T13:49:18.754000,Streets and sidewalks,"When the Puotila is plowed by dwelling streets and sidewalks, are in a terrible condition, the snow result has been over a week and the streets have not been plowed once more, Rusthollarinkuja, Klaavuvie Metro end and Haarniskatie, we have properties along those streets. has been plowed in other years",,25.092582265168662,60.212007136799755
2021-01-19T13:55:00.598000,"Cars stuck, plowing ka ...","Cars stuck, plowing is needed",,25.129566332165744,60.218824393830175
2021-01-19T13:55:21.600000,Snow plowing,"Who has a clip in Vuosaari (rescue, light traffic road and other users)
who leaves the Aurinkolahden Parkie towards the Artist House. This piece of road is before the Midsummer Rose, which is the address of the house.",,25.149280894966854,60.20214533886762
2021-01-19T14:09:03.516000,"Auraus Satamasaarentie, Vuosaari","Hi, when that aura car comes to Satamasaarentie, has still not been seen this year.
The road is so snowy that you can no longer get it by car.",,25.13688108114642,60.21217526153348
2021-01-19T14:15:00.432000,Body cars sink into the snow p ...,"Body trucks sink into the snow Fri and Sat Blessing at the Church, needed plowing.",,25.13874147804458,60.21279263120382
2021-01-19T14:45:01.657000,"Red Stone Plowing: Hello
...","Red Stone Plowing: Hello

I posted a message earlier today, but now the situation really started to dull. Could the Punakivntie finally plowed? Driving to garages is very difficult.",,25.143237321062593,60.21384694991725
2021-01-19T14:50:01.433000,Plowing cars yeah ...,Plowing cars stuck,,25.121925872354034,60.211444891031434
